Date,Product_Category,Units_Sold,Unit_Price,Total_Revenue
2023-07-31,Jackets,2.0,120.0,240.0
2023-07-31,Dresses,46.0,80.0,3680.0
2023-07-31,Accessories,77.0,15.0,1155.0
2023-08-01,T-Shirts,91.0,25.0,2275.0
2023-08-01,Jeans,52.0,60.0,3120.0
2023-08-01,Jackets,2.0,120.0,240.0
2023-08-01,Dresses,44.0,80.0,3520.0
2023-08-01,Accessories,78.0,15.0,1170.0
2023-08-02,T-Shirts,96.0,25.0,2400.0
2023-08-02,Jeans,63.0,60.0,3780.0
2023-08-02,Jackets,3.0,120.0,360.0
2023-08-02,Dresses,45.0,80.0,3600.0
2023-08-02,Accessories,78.0,15.0,1170.0
2023-08-03,T-Shirts,107.0,25.0,2675.0
2023-08-03,Jeans,51.0,60.0,3060.0
2023-08-03,Jackets,2.0,120.0,240.0
2023-08-03,Dresses,42.0,80.0,3360.0
2023-08-03,Accessories,77.0,15.0,1155.0
2023-08-04,T-Shirts,65.0,25.0,1625.0
2023-08-04,Jeans,50.0,60.0,3000.0
2023-08-04,Jackets,2.0,120.0,240.0
2023-08-04,Dresses,48.0,80.0,3840.0
2023-08-04,Accessories,77.0,15.0,1155.0
2023-08-05,T-Shirts,128.0,25.0,3200.0
2023-08-05,Jeans,72.0,60.0,4320.0
2023-08-05,Jackets,4.0,120.0,480.0
2023-08-05,Dresses,67.0,80.0,5360.0
2023-08-05,Accessories,120.0,15.0,1800.0
2023-08-06,T-Shirts,160.0,25.0,4000.0
2023-08-06,Jeans,66.0,60.0,3960.0
2023-08-06,Jackets,4.0,120.0,480.0
2023-08-06,Dresses,58.0,80.0,4640.0
2023-08-06,Accessories,125.0,15.0,1875.0
2023-08-07,T-Shirts,102.0,25.0,2550.0
2023-08-07,Jeans,51.0,60.0,3060.0
2023-08-07,Jackets,2.0,120.0,240.0
2023-08-07,Dresses,44.0,80.0,3520.0
2023-08-07,Accessories,90.0,15.0,1350.0
2023-08-08,T-Shirts,94.0,25.0,2350.0
2023-08-08,Jeans,49.0,60.0,2940.0
2023-08-08,Jackets,2.0,120.0,240.0
2023-08-08,Dresses,40.0,80.0,3200.0
2023-08-08,Accessories,78.0,15.0,1170.0
2023-08-09,T-Shirts,108.0,25.0,2700.0
2023-08-09,Jeans,47.0,60.0,2820.0
2023-08-09,Jackets,2.0,120.0,240.0
2023-08-09,Dresses,42.0,80.0,3360.0
2023-08-09,Accessories,73.0,15.0,1095.0
2023-08-10,T-Shirts,100.0,25.0,2500.0
2023-08-10,Jeans,40.0,60.0,2400.0
2023-08-10,Jackets,3.0,120.0,360.0
2023-08-10,Dresses,41.0,80.0,3280.0
2023-08-10,Accessories,83.0,15.0,1245.0
2023-08-11,T-Shirts,84.0,25.0,2100.0
2023-08-11,Jeans,53.0,60.0,3180.0
2023-08-11,Jackets,3.0,120.0,360.0
2023-08-11,Dresses,44.0,80.0,3520.0
2023-08-11,Accessories,70.0,15.0,1050.0
2023-08-12,T-Shirts,150.0,25.0,3750.0
2023-08-12,Jeans,62.0,60.0,3720.0
2023-08-12,Jackets,4.0,120.0,480.0
2023-08-12,Dresses,70.0,80.0,5600.0
2023-08-12,Accessories,126.0,15.0,1890.0
2023-08-13,T-Shirts,146.0,25.0,3650.0
2023-08-13,Jeans,64.0,60.0,3840.0
2023-08-13,Jackets,4.0,120.0,480.0
2023-08-13,Dresses,65.0,80.0,5200.0
2023-08-13,Accessories,89.0,15.0,1335.0
2023-08-14,T-Shirts,105.0,25.0,2625.0
2023-08-14,Jeans,48.0,60.0,2880.0
2023-08-14,Jackets,3.0,120.0,360.0
2023-08-14,Dresses,40.0,80.0,3200.0
2023-08-14,Accessories,52.0,15.0,780.0
2023-08-15,T-Shirts,100.0,25.0,2500.0
2023-08-15,Jeans,50.0,60.0,3000.0
2023-08-15,Jackets,2.0,120.0,240.0
2023-08-15,Dresses,40.0,80.0,3200.0
2023-08-15,Accessories,100.0,15.0,1500.0
2023-08-16,T-Shirts,94.0,25.0,2350.0
2023-08-16,Jeans,53.0,60.0,3180.0
2023-08-16,Jackets,2.0,120.0,240.0
2023-08-16,Dresses,37.0,80.0,2960.0
2023-08-16,Accessories,76.0,15.0,1140.0
2023-08-17,T-Shirts,95.0,25.0,2375.0
2023-08-17,Jeans,46.0,60.0,2760.0
2023-08-17,Jackets,2.0,120.0,240.0
2023-08-17,Dresses,44.0,80.0,3520.0
2023-08-17,Accessories,,15.0,
2023-08-18,T-Shirts,85.0,25.0,2125.0
2023-08-18,Jeans,52.0,60.0,3120.0
2023-08-18,Jackets,2.0,120.0,240.0
2023-08-18,Dresses,37.0,80.0,2960.0
2023-08-18,Accessories,84.0,15.0,1260.0
2023-08-19,T-Shirts,154.0,25.0,3850.0
2023-08-19,Jeans,73.0,60.0,4380.0
2023-08-19,Jackets,3.0,120.0,360.0
2023-08-19,Dresses,62.0,80.0,4960.0
2023-08-19,Accessories,114.0,15.0,1710.0
2023-08-20,T-Shirts,123.0,25.0,3075.0
2023-08-20,Jeans,67.0,60.0,4020.0
2023-08-20,Jackets,4.0,120.0,480.0
2023-08-20,Dresses,72.0,80.0,5760.0
2023-08-20,Accessories,112.0,15.0,1680.0
2023-08-21,T-Shirts,105.0,25.0,2625.0
2023-08-21,Jeans,37.0,60.0,2220.0
2023-08-21,Jackets,3.0,120.0,360.0
2023-08-21,Dresses,41.0,80.0,3280.0
2023-08-21,Accessories,80.0,15.0,1200.0
2023-08-22,T-Shirts,95.0,25.0,2375.0
2023-08-22,Jeans,57.0,60.0,3420.0
2023-08-22,Jackets,2.0,120.0,240.0
2023-08-22,Dresses,45.0,80.0,3600.0
2023-08-22,Accessories,76.0,15.0,1140.0
2023-08-23,T-Shirts,96.0,25.0,2400.0
2023-08-23,Jeans,48.0,60.0,2880.0
2023-08-23,Jackets,2.0,120.0,240.0
2023-08-23,Dresses,43.0,80.0,3440.0
2023-08-23,Accessories,78.0,15.0,1170.0
2023-08-24,T-Shirts,100.0,25.0,2500.0
2023-08-24,Jeans,,60.0,
2023-08-24,Jackets,3.0,120.0,360.0
2023-08-24,Dresses,46.0,80.0,3680.0
2023-08-24,Accessories,70.0,15.0,1050.0
2023-08-25,T-Shirts,106.0,25.0,2650.0
2023-08-25,Jeans,42.0,60.0,2520.0
2023-08-25,Jackets,3.0,120.0,360.0
2023-08-25,Dresses,45.0,80.0,3600.0
2023-08-25,Accessories,63.0,15.0,945.0
2023-08-26,T-Shirts,148.0,25.0,3700.0
2023-08-26,Jeans,69.0,60.0,4140.0
2023-08-26,Jackets,4.0,120.0,480.0
2023-08-26,Dresses,72.0,80.0,5760.0
2023-08-26,Accessories,110.0,15.0,1650.0
2023-08-27,T-Shirts,135.0,25.0,3375.0
2023-08-27,Jeans,74.0,60.0,4440.0
2023-08-27,Jackets,4.0,120.0,480.0
2023-08-27,Dresses,65.0,80.0,5200.0
2023-08-27,Accessories,132.0,15.0,1980.0
2023-08-28,T-Shirts,103.0,25.0,2575.0
2023-08-28,Jeans,36.0,60.0,2160.0
2023-08-28,Jackets,2.0,120.0,240.0
2023-08-28,Dresses,42.0,80.0,3360.0
2023-08-28,Accessories,82.0,15.0,1230.0
2023-08-29,T-Shirts,72.0,25.0,1800.0
2023-08-29,Jeans,,60.0,
2023-08-29,Jackets,3.0,120.0,360.0
2023-08-29,Dresses,44.0,80.0,3520.0
2023-08-29,Accessories,88.0,15.0,1320.0
2023-08-30,T-Shirts,121.0,25.0,3025.0
2023-08-30,Jeans,54.0,60.0,3240.0
2023-08-30,Jackets,3.0,120.0,360.0
2023-08-30,Dresses,44.0,80.0,3520.0
2023-08-30,Accessories,77.0,15.0,1155.0
2023-08-31,T-Shirts,93.0,25.0,2325.0
2023-08-31,Jeans,44.0,60.0,2640.0
2023-08-31,Jackets,2.0,120.0,240.0
2023-08-31,Dresses,40.0,80.0,3200.0
2023-08-31,Accessories,78.0,15.0,1170.0
2023-09-01,T-Shirts,81.0,25.0,2025.0
2023-09-01,Jeans,50.0,60.0,3000.0
2023-09-01,Jackets,14.0,120.0,1680.0
2023-09-01,Dresses,44.0,80.0,3520.0
2023-09-01,Accessories,74.0,15.0,1110.0
2023-09-02,T-Shirts,194.0,25.0,4850.0
2023-09-02,Jeans,86.0,60.0,5160.0
2023-09-02,Jackets,20.0,120.0,2400.0
2023-09-02,Dresses,,80.0,
2023-09-02,Accessories,111.0,15.0,1665.0
2023-09-03,T-Shirts,132.0,25.0,3300.0
2023-09-03,Jeans,62.0,60.0,3720.0
2023-09-03,Jackets,22.0,120.0,2640.0
2023-09-03,Dresses,63.0,80.0,5040.0
2023-09-03,Accessories,130.0,15.0,1950.0
2023-09-04,T-Shirts,108.0,25.0,2700.0
2023-09-04,Jeans,,60.0,
2023-09-04,Jackets,13.0,120.0,1560.0
2023-09-04,Dresses,45.0,80.0,3600.0
2023-09-04,Accessories,84.0,15.0,1260.0
2023-09-05,T-Shirts,94.0,25.0,2350.0
2023-09-05,Jeans,44.0,60.0,2640.0
2023-09-05,Jackets,16.0,120.0,1920.0
2023-09-05,Dresses,44.0,80.0,3520.0
2023-09-05,Accessories,84.0,15.0,1260.0
2023-09-06,T-Shirts,90.0,25.0,2250.0
2023-09-06,Jeans,42.0,60.0,2520.0
2023-09-06,Jackets,14.0,120.0,1680.0
2023-09-06,Dresses,43.0,80.0,3440.0
2023-09-06,Accessories,70.0,15.0,1050.0
2023-09-07,T-Shirts,98.0,25.0,2450.0
2023-09-07,Jeans,39.0,60.0,2340.0
2023-09-07,Jackets,13.0,120.0,1560.0
2023-09-07,Dresses,46.0,80.0,3680.0
2023-09-07,Accessories,83.0,15.0,1245.0
2023-09-08,T-Shirts,95.0,25.0,2375.0
2023-09-08,Jeans,43.0,60.0,2580.0
2023-09-08,Jackets,13.0,120.0,1560.0
2023-09-08,Dresses,43.0,80.0,3440.0
2023-09-08,Accessories,84.0,15.0,1260.0
2023-09-09,T-Shirts,162.0,25.0,4050.0
2023-09-09,Jeans,69.0,60.0,4140.0
2023-09-09,Jackets,20.0,120.0,2400.0
2023-09-09,Dresses,67.0,80.0,5360.0
2023-09-09,Accessories,108.0,15.0,1620.0
2023-09-10,T-Shirts,140.0,25.0,3500.0
2023-09-10,Jeans,86.0,60.0,5160.0
2023-09-10,Jackets,23.0,120.0,2760.0
2023-09-10,Dresses,67.0,80.0,5360.0
2023-09-10,Accessories,103.0,15.0,1545.0
2023-09-11,T-Shirts,101.0,25.0,2525.0
2023-09-11,Jeans,56.0,60.0,3360.0
2023-09-11,Jackets,14.0,120.0,1680.0
2023-09-11,Dresses,48.0,80.0,3840.0
2023-09-11,Accessories,89.0,15.0,1335.0
2023-09-12,T-Shirts,115.0,25.0,2875.0
2023-09-12,Jeans,51.0,60.0,3060.0
2023-09-12,Jackets,15.0,120.0,1800.0
2023-09-12,Dresses,48.0,80.0,3840.0
2023-09-12,Accessories,82.0,15.0,1230.0
2023-09-13,T-Shirts,94.0,25.0,2350.0
2023-09-13,Jeans,47.0,60.0,2820.0
2023-09-13,Jackets,15.0,120.0,1800.0
2023-09-13,Dresses,40.0,80.0,3200.0
2023-09-13,Accessories,78.0,15.0,1170.0
2023-09-14,T-Shirts,110.0,25.0,2750.0
2023-09-14,Jeans,36.0,60.0,2160.0
2023-09-14,Jackets,16.0,120.0,1920.0
2023-09-14,Dresses,47.0,80.0,3760.0
2023-09-14,Accessories,75.0,15.0,1125.0
2023-09-15,T-Shirts,104.0,25.0,2600.0
2023-09-15,Jeans,49.0,60.0,2940.0
2023-09-15,Jackets,16.0,120.0,1920.0
2023-09-15,Dresses,47.0,80.0,3760.0
2023-09-15,Accessories,68.0,15.0,1020.0
2023-09-16,T-Shirts,157.0,25.0,3925.0
2023-09-16,Jeans,72.0,60.0,4320.0
2023-09-16,Jackets,22.0,120.0,2640.0
2023-09-16,Dresses,63.0,80.0,5040.0
2023-09-16,Accessories,140.0,15.0,2100.0
2023-09-17,T-Shirts,164.0,25.0,4100.0
2023-09-17,Jeans,68.0,60.0,4080.0
2023-09-17,Jackets,20.0,120.0,2400.0
2023-09-17,Dresses,65.0,80.0,5200.0
2023-09-17,Accessories,124.0,15.0,1860.0
2023-09-18,T-Shirts,101.0,25.0,2525.0
2023-09-18,Jeans,57.0,60.0,3420.0
2023-09-18,Jackets,15.0,120.0,1800.0
2023-09-18,Dresses,47.0,80.0,3760.0
2023-09-18,Accessories,82.0,15.0,1230.0
2023-09-19,T-Shirts,85.0,25.0,2125.0
2023-09-19,Jeans,48.0,60.0,2880.0
2023-09-19,Jackets,15.0,120.0,1800.0
2023-09-19,Dresses,44.0,80.0,3520.0
2023-09-19,Accessories,83.0,15.0,1245.0
2023-09-20,T-Shirts,96.0,25.0,2400.0
2023-09-20,Jeans,43.0,60.0,2580.0
2023-09-20,Jackets,14.0,120.0,1680.0
2023-09-20,Dresses,45.0,80.0,3600.0
2023-09-20,Accessories,74.0,15.0,1110.0
2023-09-21,T-Shirts,97.0,25.0,2425.0
2023-09-21,Jeans,44.0,60.0,2640.0
2023-09-21,Jackets,16.0,120.0,1920.0
2023-09-21,Dresses,43.0,80.0,3440.0
2023-09-21,Accessories,91.0,15.0,1365.0
2023-09-22,T-Shirts,114.0,25.0,2850.0
2023-09-22,Jeans,49.0,60.0,2940.0
2023-09-22,Jackets,13.0,120.0,1560.0
2023-09-22,Dresses,38.0,80.0,3040.0
2023-09-22,Accessories,67.0,15.0,1005.0
2023-09-23,T-Shirts,129.0,25.0,3225.0
2023-09-23,Jeans,87.0,60.0,5220.0
2023-09-23,Jackets,22.0,120.0,2640.0
2023-09-23,Dresses,69.0,80.0,5520.0
2023-09-23,Accessories,93.0,15.0,1395.0
2023-09-24,T-Shirts,131.0,25.0,3275.0
2023-09-24,Jeans,,60.0,
2023-09-24,Jackets,22.0,120.0,2640.0
2023-09-24,Dresses,66.0,80.0,5280.0
2023-09-24,Accessories,126.0,15.0,1890.0
2023-09-25,T-Shirts,116.0,25.0,2900.0
2023-09-25,Jeans,48.0,60.0,2880.0
2023-09-25,Jackets,15.0,120.0,1800.0
2023-09-25,Dresses,45.0,80.0,3600.0
2023-09-25,Accessories,99.0,15.0,1485.0
2023-09-26,T-Shirts,78.0,25.0,1950.0
2023-09-26,Jeans,54.0,60.0,3240.0
2023-09-26,Jackets,,120.0,
2023-09-26,Dresses,46.0,80.0,3680.0
2023-09-26,Accessories,74.0,15.0,1110.0
2023-09-27,T-Shirts,99.0,25.0,2475.0
2023-09-27,Jeans,54.0,60.0,3240.0
2023-09-27,Jackets,18.0,120.0,2160.0
2023-09-27,Dresses,47.0,80.0,3760.0
2023-09-27,Accessories,73.0,15.0,1095.0
2023-09-28,T-Shirts,95.0,25.0,2375.0
2023-09-28,Jeans,47.0,60.0,2820.0
2023-09-28,Jackets,13.0,120.0,1560.0
2023-09-28,Dresses,44.0,80.0,3520.0
2023-09-28,Accessories,85.0,15.0,1275.0
2023-09-29,T-Shirts,87.0,25.0,2175.0
2023-09-29,Jeans,56.0,60.0,3360.0
2023-09-29,Jackets,15.0,120.0,1800.0
2023-09-29,Dresses,42.0,80.0,3360.0
2023-09-29,Accessories,78.0,15.0,1170.0
2023-09-30,T-Shirts,174.0,25.0,4350.0
2023-09-30,Jeans,81.0,60.0,4860.0
2023-09-30,Jackets,22.0,120.0,2640.0
2023-09-30,Dresses,66.0,80.0,5280.0
2023-09-30,Accessories,121.0,15.0,1815.0
2023-10-01,T-Shirts,142.0,25.0,3550.0
2023-10-01,Jeans,56.0,60.0,3360.0
2023-10-01,Jackets,102.0,120.0,12240.0
2023-10-01,Dresses,68.0,80.0,5440.0
2023-10-01,Accessories,124.0,15.0,1860.0
2023-10-02,T-Shirts,99.0,25.0,2475.0
2023-10-02,Jeans,45.0,60.0,2700.0
2023-10-02,Jackets,59.0,120.0,7080.0
2023-10-02,Dresses,40.0,80.0,3200.0
2023-10-02,Accessories,98.0,15.0,1470.0
2023-10-03,T-Shirts,87.0,25.0,2175.0
2023-10-03,Jeans,43.0,60.0,2580.0
2023-10-03,Jackets,58.0,120.0,6960.0
2023-10-03,Dresses,49.0,80.0,3920.0
2023-10-03,Accessories,80.0,15.0,1200.0
2023-10-04,T-Shirts,87.0,25.0,2175.0
2023-10-04,Jeans,57.0,60.0,3420.0
2023-10-04,Jackets,63.0,120.0,7560.0
2023-10-04,Dresses,46.0,80.0,3680.0
2023-10-04,Accessories,85.0,15.0,1275.0
2023-10-05,T-Shirts,124.0,25.0,3100.0
2023-10-05,Jeans,63.0,60.0,3780.0
2023-10-05,Jackets,57.0,120.0,6840.0
2023-10-05,Dresses,50.0,80.0,4000.0
2023-10-05,Accessories,83.0,15.0,1245.0
2023-10-06,T-Shirts,105.0,25.0,2625.0
2023-10-06,Jeans,40.0,60.0,2400.0
2023-10-06,Jackets,59.0,120.0,7080.0
2023-10-06,Dresses,42.0,80.0,3360.0
2023-10-06,Accessories,86.0,15.0,1290.0
2023-10-07,T-Shirts,166.0,25.0,4150.0
2023-10-07,Jeans,56.0,60.0,3360.0
2023-10-07,Jackets,90.0,120.0,10800.0
2023-10-07,Dresses,72.0,80.0,5760.0
2023-10-07,Accessories,118.0,15.0,1770.0
2023-10-08,T-Shirts,161.0,25.0,4025.0
2023-10-08,Jeans,78.0,60.0,4680.0
2023-10-08,Jackets,92.0,120.0,11040.0
2023-10-08,Dresses,66.0,80.0,5280.0
2023-10-08,Accessories,106.0,15.0,1590.0
2023-10-09,T-Shirts,89.0,25.0,2225.0
2023-10-09,Jeans,54.0,60.0,3240.0
2023-10-09,Jackets,60.0,120.0,7200.0
2023-10-09,Dresses,44.0,80.0,3520.0
2023-10-09,Accessories,77.0,15.0,1155.0
2023-10-10,T-Shirts,97.0,25.0,2425.0
2023-10-10,Jeans,56.0,60.0,3360.0
2023-10-10,Jackets,59.0,120.0,7080.0
2023-10-10,Dresses,41.0,80.0,3280.0
2023-10-10,Accessories,86.0,15.0,1290.0
2023-10-11,T-Shirts,98.0,25.0,2450.0
2023-10-11,Jeans,50.0,60.0,3000.0
2023-10-11,Jackets,66.0,120.0,7920.0
2023-10-11,Dresses,45.0,80.0,3600.0
2023-10-11,Accessories,82.0,15.0,1230.0
2023-10-12,T-Shirts,88.0,25.0,2200.0
2023-10-12,Jeans,48.0,60.0,2880.0
2023-10-12,Jackets,62.0,120.0,7440.0
2023-10-12,Dresses,40.0,80.0,3200.0
2023-10-12,Accessories,82.0,15.0,1230.0
2023-10-13,T-Shirts,101.0,25.0,2525.0
2023-10-13,Jeans,50.0,60.0,3000.0
2023-10-13,Jackets,64.0,120.0,7680.0
2023-10-13,Dresses,46.0,80.0,3680.0
2023-10-13,Accessories,92.0,15.0,1380.0
2023-10-14,T-Shirts,136.0,25.0,3400.0
2023-10-14,Jeans,76.0,60.0,4560.0
2023-10-14,Jackets,91.0,120.0,10920.0
2023-10-14,Dresses,63.0,80.0,5040.0
2023-10-14,Accessories,132.0,15.0,1980.0
2023-10-15,T-Shirts,186.0,25.0,4650.0
2023-10-15,Jeans,75.0,60.0,4500.0
2023-10-15,Jackets,94.0,120.0,11280.0
2023-10-15,Dresses,68.0,80.0,5440.0
2023-10-15,Accessories,112.0,15.0,1680.0
2023-10-16,T-Shirts,82.0,25.0,2050.0
2023-10-16,Jeans,46.0,60.0,2760.0
2023-10-16,Jackets,55.0,120.0,6600.0
2023-10-16,Dresses,50.0,80.0,4000.0
2023-10-16,Accessories,79.0,15.0,1185.0
2023-10-17,T-Shirts,97.0,25.0,2425.0
2023-10-17,Jeans,55.0,60.0,3300.0
2023-10-17,Jackets,56.0,120.0,6720.0
2023-10-17,Dresses,43.0,80.0,3440.0
2023-10-17,Accessories,81.0,15.0,1215.0
2023-10-18,T-Shirts,111.0,25.0,2775.0
2023-10-18,Jeans,53.0,60.0,3180.0
2023-10-18,Jackets,61.0,120.0,7320.0
2023-10-18,Dresses,45.0,80.0,3600.0
2023-10-18,Accessories,84.0,15.0,1260.0
2023-10-19,T-Shirts,103.0,25.0,2575.0
2023-10-19,Jeans,44.0,60.0,2640.0
2023-10-19,Jackets,61.0,120.0,7320.0
2023-10-19,Dresses,42.0,80.0,3360.0
2023-10-19,Accessories,81.0,15.0,1215.0
2023-10-20,T-Shirts,96.0,25.0,2400.0
2023-10-20,Jeans,65.0,60.0,3900.0
2023-10-20,Jackets,60.0,120.0,7200.0
2023-10-20,Dresses,41.0,80.0,3280.0
2023-10-20,Accessories,79.0,15.0,1185.0
2023-10-21,T-Shirts,159.0,25.0,3975.0
2023-10-21,Jeans,90.0,60.0,5400.0
2023-10-21,Jackets,87.0,120.0,10440.0
2023-10-21,Dresses,61.0,80.0,4880.0
2023-10-21,Accessories,131.0,15.0,1965.0
2023-10-22,T-Shirts,131.0,25.0,3275.0
2023-10-22,Jeans,71.0,60.0,4260.0
2023-10-22,Jackets,89.0,120.0,10680.0
2023-10-22,Dresses,68.0,80.0,5440.0
2023-10-22,Accessories,129.0,15.0,1935.0
2023-10-23,T-Shirts,94.0,25.0,2350.0
2023-10-23,Jeans,48.0,60.0,2880.0
2023-10-23,Jackets,60.0,120.0,7200.0
2023-10-23,Dresses,46.0,80.0,3680.0
2023-10-23,Accessories,81.0,15.0,1215.0
2023-10-24,T-Shirts,105.0,25.0,2625.0
2023-10-24,Jeans,55.0,60.0,3300.0
2023-10-24,Jackets,62.0,120.0,7440.0
2023-10-24,Dresses,47.0,80.0,3760.0
2023-10-24,Accessories,68.0,15.0,1020.0
2023-10-25,T-Shirts,101.0,25.0,2525.0
2023-10-25,Jeans,53.0,60.0,3180.0
2023-10-25,Jackets,63.0,120.0,7560.0
2023-10-25,Dresses,43.0,80.0,3440.0
2023-10-25,Accessories,75.0,15.0,1125.0
2023-10-26,T-Shirts,95.0,25.0,2375.0
2023-10-26,Jeans,53.0,60.0,3180.0
2023-10-26,Jackets,65.0,120.0,7800.0
2023-10-26,Dresses,44.0,80.0,3520.0
2023-10-26,Accessories,88.0,15.0,1320.0
2023-10-27,T-Shirts,102.0,25.0,2550.0
2023-10-27,Jeans,49.0,60.0,2940.0
2023-10-27,Jackets,60.0,120.0,7200.0
2023-10-27,Dresses,48.0,80.0,3840.0
2023-10-27,Accessories,83.0,15.0,1245.0
2023-10-28,T-Shirts,186.0,25.0,4650.0
2023-10-28,Jeans,68.0,60.0,4080.0
2023-10-28,Jackets,94.0,120.0,11280.0
2023-10-28,Dresses,66.0,80.0,5280.0
2023-10-28,Accessories,111.0,15.0,1665.0
2023-10-29,T-Shirts,152.0,25.0,3800.0
2023-10-29,Jeans,77.0,60.0,4620.0
2023-10-29,Jackets,109.0,120.0,13080.0
2023-10-29,Dresses,68.0,80.0,5440.0
2023-10-29,Accessories,108.0,15.0,1620.0
2023-10-30,T-Shirts,104.0,25.0,2600.0
2023-10-30,Jeans,38.0,60.0,2280.0
2023-10-30,Jackets,60.0,120.0,7200.0
2023-10-30,Dresses,46.0,80.0,3680.0
2023-10-30,Accessories,87.0,15.0,1305.0
2023-10-31,T-Shirts,111.0,25.0,2775.0
2023-10-31,Jeans,47.0,60.0,2820.0
2023-10-31,Jackets,60.0,120.0,7200.0
2023-10-31,Dresses,43.0,80.0,3440.0
2023-10-31,Accessories,72.0,15.0,1080.0
2023-11-01,T-Shirts,94.0,25.0,2350.0
2023-11-01,Jeans,77.0,60.0,4620.0
2023-11-01,Jackets,107.0,120.0,12840.0
2023-11-01,Dresses,38.0,80.0,3040.0
2023-11-01,Accessories,154.0,15.0,2310.0
2023-11-02,T-Shirts,107.0,25.0,2675.0
2023-11-02,Jeans,77.0,60.0,4620.0
2023-11-02,Jackets,97.0,120.0,11640.0
2023-11-02,Dresses,41.0,80.0,3280.0
2023-11-02,Accessories,146.0,15.0,2190.0
2023-11-03,T-Shirts,93.0,25.0,2325.0
2023-11-03,Jeans,86.0,60.0,5160.0
2023-11-03,Jackets,109.0,120.0,13080.0
2023-11-03,Dresses,42.0,80.0,3360.0
2023-11-03,Accessories,161.0,15.0,2415.0
2023-11-04,T-Shirts,111.0,25.0,2775.0
2023-11-04,Jeans,131.0,60.0,7860.0
2023-11-04,Jackets,168.0,120.0,20160.0
2023-11-04,Dresses,58.0,80.0,4640.0
2023-11-04,Accessories,257.0,15.0,3855.0
2023-11-05,T-Shirts,128.0,25.0,3200.0
2023-11-05,Jeans,136.0,60.0,8160.0
2023-11-05,Jackets,172.0,120.0,20640.0
2023-11-05,Dresses,59.0,80.0,4720.0
2023-11-05,Accessories,180.0,15.0,2700.0
2023-11-06,T-Shirts,87.0,25.0,2175.0
2023-11-06,Jeans,102.0,60.0,6120.0
2023-11-06,Jackets,108.0,120.0,12960.0
2023-11-06,Dresses,39.0,80.0,3120.0
2023-11-06,Accessories,160.0,15.0,2400.0
2023-11-07,T-Shirts,88.0,25.0,2200.0
2023-11-07,Jeans,85.0,60.0,5100.0
2023-11-07,Jackets,111.0,120.0,13320.0
2023-11-07,Dresses,43.0,80.0,3440.0
2023-11-07,Accessories,181.0,15.0,2715.0
2023-11-08,T-Shirts,99.0,25.0,2475.0
2023-11-08,Jeans,104.0,60.0,6240.0
2023-11-08,Jackets,107.0,120.0,12840.0
2023-11-08,Dresses,38.0,80.0,3040.0
2023-11-08,Accessories,147.0,15.0,2205.0
2023-11-09,T-Shirts,92.0,25.0,2300.0
2023-11-09,Jeans,79.0,60.0,4740.0
2023-11-09,Jackets,109.0,120.0,13080.0
2023-11-09,Dresses,42.0,80.0,3360.0
2023-11-09,Accessories,152.0,15.0,2280.0
2023-11-10,T-Shirts,96.0,25.0,2400.0
2023-11-10,Jeans,94.0,60.0,5640.0
2023-11-10,Jackets,107.0,120.0,12840.0
2023-11-10,Dresses,40.0,80.0,3200.0
2023-11-10,Accessories,129.0,15.0,1935.0
2023-11-11,T-Shirts,162.0,25.0,4050.0
2023-11-11,Jeans,137.0,60.0,8220.0
2023-11-11,Jackets,164.0,120.0,19680.0
2023-11-11,Dresses,58.0,80.0,4640.0
2023-11-11,Accessories,284.0,15.0,4260.0
2023-11-12,T-Shirts,123.0,25.0,3075.0
2023-11-12,Jeans,130.0,60.0,7800.0
2023-11-12,Jackets,171.0,120.0,20520.0
2023-11-12,Dresses,65.0,80.0,5200.0
2023-11-12,Accessories,241.0,15.0,3615.0
2023-11-13,T-Shirts,108.0,25.0,2700.0
2023-11-13,Jeans,97.0,60.0,5820.0
2023-11-13,Jackets,103.0,120.0,12360.0
2023-11-13,Dresses,41.0,80.0,3280.0
2023-11-13,Accessories,151.0,15.0,2265.0
2023-11-14,T-Shirts,110.0,25.0,2750.0
2023-11-14,Jeans,76.0,60.0,4560.0
2023-11-14,Jackets,120.0,120.0,14400.0
2023-11-14,Dresses,42.0,80.0,3360.0
2023-11-14,Accessories,159.0,15.0,2385.0
2023-11-15,T-Shirts,91.0,25.0,2275.0
2023-11-15,Jeans,82.0,60.0,4920.0
2023-11-15,Jackets,116.0,120.0,13920.0
2023-11-15,Dresses,,80.0,
2023-11-15,Accessories,161.0,15.0,2415.0
2023-11-16,T-Shirts,92.0,25.0,2300.0
2023-11-16,Jeans,85.0,60.0,5100.0
2023-11-16,Jackets,100.0,120.0,12000.0
2023-11-16,Dresses,44.0,80.0,3520.0
2023-11-16,Accessories,153.0,15.0,2295.0
2023-11-17,T-Shirts,83.0,25.0,2075.0
2023-11-17,Jeans,85.0,60.0,5100.0
2023-11-17,Jackets,108.0,120.0,12960.0
2023-11-17,Dresses,37.0,80.0,2960.0
2023-11-17,Accessories,135.0,15.0,2025.0
2023-11-18,T-Shirts,123.0,25.0,3075.0
2023-11-18,Jeans,131.0,60.0,7860.0
2023-11-18,Jackets,159.0,120.0,19080.0
2023-11-18,Dresses,56.0,80.0,4480.0
2023-11-18,Accessories,265.0,15.0,3975.0
